,q05cell_abundance_w_sf_B cells,q05cell_abundance_w_sf_EPCAM+ cells and cholangiocytes,q05cell_abundance_w_sf_Hepatocytes,q05cell_abundance_w_sf_LSEC,"q05cell_abundance_w_sf_NK,NKT and T cells",q05cell_abundance_w_sf_Stellate cells and myofibroblasts
0,0.0018863659061025828,0.19554790779948233,7.4074631690979,0.11371204368770123,2.8298477649688722,0.0008101461426122114
1,0.11802907213568688,0.005525662377476692,0.0001402225381752942,5.780735564231873,7.286691784858704,0.03677433747798205
2,1.337772297859192,1.4203677356243134,6.453595209121704,0.06847499683499336,1.829681396484375,0.03663415368646383
3,0.004594493191689253,8.339748287200928,8.231115198135376,0.0008054213278228417,0.04581302031874657,0.03396646361798048
4,5.0584317445755005,0.12273480966687203,1.424336016178131,0.5474355071783066,10.090496444702149,0.0018355226435232909
5,0.03604528252035379,0.081874642893672,0.3680457279086113,0.002905292878858745,3.8394622683525084,0.0002743974822806195
6,2.6768834471702574,11.753035736083984,3.5546177983283997,3.3863274812698365,0.24986732080578805,0.06486806012690068
7,0.003637116961181164,0.0009912256296956913,6.345350220726687e-06,5.28851101398468,2.534826385974884,0.034525514021515845
8,4.840380454063416,0.0031580432900227607,2.6610822351358367e-05,3.5133670210838317,2.5054320335388183,0.037624135985970496
9,2.866974937915802,0.08318967558443546,4.612034320831299,0.043769375421106815,7.0133604288101195,0.00033315003820462153
10,0.02752110091969371,0.11983145102858543,2.0737395167350767,2.1515854358673097,4.286119985580444,0.005654159211553633
11,6.9768647909164425,0.19705764278769494,4.75138131150743e-05,0.018519846070557833,8.166340827941895,0.00365292759379372
12,0.008543049870058895,0.06166111994534731,3.2637505412101744,1.00326566696167,14.038059282302857,0.08746871463954449
13,0.0016027567617129534,0.23613156229257584,8.85598464012146,0.00047007329703774303,6.154157924652099,0.003919515153393149
14,0.006326857209205628,0.5721682131290435,11.270660829544067,1.573371821641922,6.049069547653199,0.06031062714755535
15,0.002079870738089085,4.883186626434326,6.20780131816864,5.131974053382874,3.4118279695510862,0.08464223183691502
16,0.00045293371949810534,4.58562490940094,8.440499591827393,0.0004062648251419887,0.09420518837869167,0.005524211400188506
17,0.0006702916143694894,0.13822301030158995,6.598446583747863,0.0007222452113637701,5.165541768074036,0.002285897778347135
18,0.009871445735916496,6.330869221687317,0.607285937666893,0.002509695780463517,0.02191475573927164,0.005437980056740344
19,0.0004342107247794047,0.3559354946017265,13.269626045227051,0.0008974472439149395,4.066459894180298,0.03324417099356651
20,0.003084636270068586,8.739243125915527,0.08947498425841333,0.5067702561616898,3.787111687660217,0.10905683897435665
21,0.0018498337944038213,3.8065084338188173,0.8240496754646301,3.3042702317237853,2.128026783466339,0.017424634005874396
22,0.059117572382092476,0.14239783734083175,4.8732507705688475,0.004927343595772982,4.9466619968414305,0.0007203656918136403
23,0.00022212049952941015,0.34547764956951144,3.0449637293815615,0.0004836441396037117,3.4727259039878846,0.0002859102562069893
24,0.007746302057057619,3.0695865988731383,2.14163921555155e-05,0.00036510727950371806,3.035607433319092,0.001127664075465873
25,1.4538134455680847,6.395901346206665,8.36440271086758e-05,0.5404707103967666,5.0209705352783205,0.06489732898771763
26,0.006316323787905276,2.316523051261902,2.279632326462888e-05,4.299836373329162,0.027949928026646375,0.0531862074509263
27,0.0012767647276632488,0.27360227704048157,4.215385127067566,0.0274912403896451,10.683771896362305,0.036265489459037785
28,0.09929408021271229,0.11003448814153671,0.10273350365459918,1.552749514579773,6.777799916267395,0.07435891814529896
29,0.01594829373061657,5.085730624198914,5.324548816680908,0.17047115564346313,0.11542851477861404,0.005986594618298114
30,0.011095953593030573,0.057020568288862705,0.3271861433982849,0.0003737908104085364,4.55584487915039,0.0033909828867763284
31,0.028905592020601036,0.009959199186414481,1.1071057633671444e-05,0.016420640889555214,9.560088634490967,0.0011147243552841247
32,0.001928376400610432,7.436376929283142,2.5389709753653738e-05,0.0015030349546577783,4.438756585121155,0.026290372200310233
33,0.00013384875419433228,0.06520173028111458,2.7411476731300355,0.0008835264568915591,3.483655881881714,0.00045707099925493825
34,0.00113405593438074,0.15259641855955125,3.9454127192497253,0.1405004970729351,3.6957873582839964,0.020125317107886075
35,0.02892748573794961,0.0045814358163625,1.0454148969074594e-05,2.9434001564979555,4.7582261800765995,0.003733691817615181
36,0.04032077398151159,0.014126052847132087,2.5216620326042176,2.239639151096344,5.97171540260315,0.022861800994724034
37,0.0005635782785248011,0.0010002371855080128,3.274556111136917e-05,0.003831646125763655,6.658376836776734,0.0009409411723027007
38,0.014622575324028731,0.23830339014530183,3.9573768734931947,5.239572358131409,4.733374857902527,0.017794728465378287
39,0.0077188013354316356,0.000574123315163888,5.825437733619765e-06,4.141373133659362,3.9008872270584107,0.015183981042355299
40,0.006537234736606479,0.14508152455091478,3.1847569823265074,1.8135906517505647,0.014455840038135648,0.02017502123489976
41,0.006932101515121758,0.00015774495332152583,4.538383814178815e-06,0.14367590695619584,5.739385008811951,0.006778703304007649
42,0.0007976020453497768,3.935852074623108,0.003536518360488117,0.0017815431230701507,0.33616644740104673,0.0007798338192515075
43,0.0009958107781130822,1.4178063511848449,5.7464855194091795,2.486763095855713,2.6435898423194883,0.00481256190687418
44,0.0010912479832768441,6.897301650047302,4.791593098640442,0.002777943329419941,2.977875566482544,0.007491290965117515
45,0.0008930419513490051,0.3648422360420227,14.419864082336426,0.0005823175160912797,7.704150223731995,0.0011503610003273934
46,0.0006763093522749841,0.2510511130094528,7.3915074348449705,0.0015106221660971641,5.033277869224548,0.00042168120417045434
47,0.00019988605345133692,0.07883320935070515,3.89079030752182,0.0007312134053790942,4.089418220520019,0.006164794950746
48,0.006428436632268131,1.6554123282432556,4.6500736951828,0.5618357807397842,2.707891035079956,0.06713434495031834
49,2.8922343492507934,4.1688700914382935,2.66535462141037,0.021880139503628018,4.412904143333435,0.003218138194642961
50,0.032066962122917174,0.03943926673382521,1.1709249675273896,0.0017667263455223292,5.960082221031189,0.009140175301581621
51,0.13496631532907485,7.73289737701416,1.465408605337143,1.9233334600925445,4.616316390037537,0.25067896097898484
52,0.03957604728639126,5.725592422485351,0.0001886842481326312,0.7717729568481445,5.538439822196961,0.004006506805308163
53,0.0029292313498444854,0.9327526062726974,5.518910598754883,3.45446195602417,0.08309455662965774,0.013752559153363108
54,8.004156827926636,0.7572131991386414,14.20108666419983,0.052981163188815114,0.4474796563386917,0.016417116019874813
55,0.0002765781813650392,0.3889316216111183,8.189600706100464,0.0002109233806550037,1.5387033939361572,0.0014527885476127266
56,0.0005968586716335267,4.569590520858765,9.87938346862793,0.004881637659855187,1.8128890872001648,0.08275221809744834
57,0.007724332134239375,2.778674066066742,1.9080883264541626,1.1850291073322297,2.3480477571487426,0.02741226488724351
58,3.402694523334503,0.43753969967365264,0.9489369720220566,0.40384628176689147,5.0225742101669315,0.06709759458899497
59,0.0014403647219296545,0.04205990266054869,1.2047290920236264e-05,2.0996065497398377,1.3687498092651367,0.03198009263724089
60,0.0037664988194592297,4.004919719696045,6.555988740921021,0.3430097669363022,3.235967218875885,0.02337455302476883
61,0.010978880804032087,0.08892425894737244,7.454510569572449,0.001107692753430456,3.3421047806739805,0.007094456325285137
62,0.003315427678171545,1.4113167881965638,4.666406154632568,0.0063437988283112645,7.357265615463257,0.007117871008813381
63,0.007029449101537466,0.15752770453691484,0.4134008318185806,3.7328261137008667,7.109832811355591,3.513282334804535
64,0.0007758869876852259,2.8901858568191527,2.079677903652191,0.06471655517816544,1.2323781430721283,0.004259663005359471
65,0.004354962729848921,2.548804450035095,2.678642463684082,1.193610268831253,1.129481017589569,0.04146759584546089
66,0.010821604868397117,9.291275310516358,4.650723531085532e-05,0.0004739798052469269,2.8296951413154603,0.022973089572042228
67,0.02564455019310117,0.0015532973979134113,8.866724647305092e-06,4.267450976371765,6.629557013511658,0.003275220294017345
68,0.001809557672822848,3.1982181310653686,13.451983308792114,0.0066494936356320975,0.05208304803818464,0.01903859358280897
69,0.005121565540321171,0.07335638254880905,1.0460084140300752,4.250810217857361,1.450771427154541,0.0040234706830233335
70,0.034616176038980484,0.10852299183607102,2.716848301887512,0.0001950302714249119,6.1715599536895756,0.00017353611619910227
71,0.026675662491470575,0.10197807811200618,5.5764224290847775,0.896167340874672,5.444603729248047,0.0014933897356968373
72,0.00018336920547881163,4.049912214279175,0.58784599006176,0.005635952786542476,0.910577729344368,0.022059610672295095
73,0.042965954169631004,10.968405151367188,8.860664274834562e-05,0.002359950914978981,7.49384753704071,0.08449792861938477
74,0.0036053376155905426,4.915208840370179,5.5862287998199465,0.48556689620018006,0.7001317799091339,0.010456224065274
75,0.0006851411220850423,0.17915950939059258,7.280665898323059,4.288819789886475,0.04994343183934689,0.014029395068064332
76,0.00011564306005311664,0.22897301092743874,7.984439539909363,0.001757871318841353,0.7485305875539779,1.8315874934196472
77,0.0017775505722966046,7.308608722686768,2.3275707364082336,0.6682815343141556,2.100339722633362,0.025741122569888832
78,0.5160265147686005,0.25345988422632215,1.5378064153992456e-05,0.026380783319473265,12.795502042770385,0.05855405889451504
79,0.0009136030857916922,0.0033503797370940448,1.1215899169445038,2.275890326499939,3.4086305260658265,0.007002180977724493
80,5.529177498817444,0.7026092201471329,5.712856364250183,0.045022358745336534,4.058745813369751,0.011209034407511354
81,0.021719270572066306,7.778627276420593,6.000208258628845,2.159048891067505,0.10488033555448055,0.23066217452287674
82,0.19765149429440498,0.22372523471713066,0.5028782248497009,3.4015056133270263,2.6268169283866882,0.07641151435673237
83,2.518585705757141,3.3679137349128725,1.3014092862606048,3.746050179004669,0.032534543238580224,0.0301799307577312
84,0.006390715832822025,2.2400915741920473,2.235757827758789,0.20246796309947968,3.1301173329353333,0.0007129129720851779
85,0.0030050755827687684,0.44174941182136535,13.271233797073364,0.0005112060374813154,4.301828932762146,0.0032148573314771055
86,0.004728311579674483,1.2138293445110322,6.2812326669692995,0.01756638949736953,7.149416279792786,0.026399407349526883
87,0.0004322741384385154,0.4849990248680115,11.19231457710266,1.9151019513607026,0.2780417546629906,0.06274186111986638
88,0.03709768746048212,0.43670435845851896,5.536915564537049,0.08829030022025108,5.901607012748718,0.046785496175289154
89,0.1722808688879013,0.3725089967250824,7.823881483078003,5.783654594421387,3.4116148471832277,0.02775381673127413
90,0.01170901693403721,7.13323061466217,0.4028572544455528,6.170747470855713,0.01128659206442535,0.21677960306406022
91,0.0004824344941880554,0.16162284091114998,1.769854599237442,0.4171154901385307,3.4546443939208986,0.0006745254038833081
92,0.0005494893644936383,0.17903641238808632,1.2878645300865172,0.8977396875619889,3.6485611319541933,0.006129189976491034
93,0.013787082163617015,0.9951655209064484,5.126235580444336,2.3069865822792055,8.207225227355957,0.049181193113327026
94,0.002181797032244504,1.7730436682701112,2.804514002799988,0.8067825704813003,2.1702616453170775,0.021719442773610355
95,0.004102115333080292,6.969915986061096,2.7028788685798646,1.6803683400154115,0.6616561591625214,0.03133504036813974
96,0.013461581198498607,1.1917689740657806,4.6310468196868895,0.1678012192249298,10.031036567687988,0.004227362899109721
97,0.0003198409598553553,1.672642707824707,3.8823455572128296,0.00047003694635350257,2.689582633972168,0.0021625294699333607
98,0.0651765864342451,4.780750060081482,6.021669032634236e-05,0.0017913646006491035,4.4924171447753904,0.04825860299170017
99,2.5869225025177003,3.34512882232666,1.456734739804233e-05,0.003117886022664607,2.1783552885055544,0.0011259702790994198
100,0.00024807665176922454,1.8143912196159362,11.363884878158569,0.0003906097015715205,1.204606193304062,0.0005430448596598581
101,0.032190972566604616,0.46384423077106474,0.8726704686880111,0.9013683527708054,5.631263971328735,0.08203429356217384
102,0.7576631307601929,2.788996136188507,1.3905482113361358,0.007244489388540388,1.7789022266864776,0.0006920670421095565
103,0.0014498205098789185,4.4704571723937985,5.7371522188186646,0.9791337460279464,2.9312596678733827,0.06794548891484738
104,0.002775489818304777,0.09095002003014088,3.599663591384888,2.3508405804634096,5.16388738155365,0.006855527497828007
105,0.0001660615671426058,0.1160920899361372,2.922527527809143,0.00018986564318765887,1.824031448364258,0.003016862052027136
106,0.21171879693865775,5.61103208065033,0.9032093733549118,0.03361307121813297,11.27293095588684,0.01957770874723792
107,0.00021665369567926975,5.130563163757325,5.6424792289733885,0.000266810656466987,0.03148052170872688,0.0012810939922928812
108,0.0040487053105607625,5.08684515953064,2.8911006927490233,3.8058316349983214,2.964860475063324,0.020053279493004086
109,0.00753461814019829,8.215328264236451,1.0954858541488648,0.004169844463467598,0.23860710859298706,0.008041289076209069
110,0.003077919944189489,6.325174999237061,6.307079219818116,0.0016679340216796846,4.617558717727661,0.035481030307710174
111,0.0013078644580673427,0.0030636014649644493,0.13950171545147896,2.213570249080658,0.0026722872746177016,0.024976789206266403
112,0.0007695166394114495,1.713168454170227,0.15967690646648408,0.0021484843688085674,4.8362620115280155,0.006236434588208795
113,0.0004881190907326527,3.2379040241241457,5.644778704643249,2.4843968749046326,0.022940136678516864,0.014901283849030734
114,0.0012562496471218766,0.028860151767730713,0.6956957906484604,0.48008680939674375,3.763055074214935,0.003612133103888482
115,0.0032157173496671024,4.458558988571167,0.47676178216934206,0.0005242717394139618,2.702058756351471,0.0009186784911435098
116,0.00012936034545418806,2.0667683601379396,5.6667114973068236,0.0005885889288038016,2.099904811382294,0.021275950130075216
117,0.004329129331745207,6.79547860622406,0.8263355463743209,0.00098957369918935,4.332628679275513,0.04612813256680966
118,0.00470952675677836,1.4582841098308563,8.899958038330078,0.03446311447769403,5.978973126411438,0.005568631063215435
119,0.026862670294940473,5.452716445922851,2.2699471592903135,0.045057765953242776,3.23499938249588,0.06332683116197586
120,0.005682507017627359,0.1329053021967411,1.1386905252933501,4.4527027130126955,7.2800952911376955,0.011126161040738226
121,0.016261351760476828,5.769755506515503,0.92612224817276,1.3061497032642364,0.008419134840369224,0.11893922686576844
122,0.014424170507118106,11.9037654876709,2.433546817302704,0.0036223197239451115,0.41980971992015836,0.23169132992625235
123,0.029790450260043146,3.5484758973121644,2.437211585044861,0.01027552648447454,4.903747344017029,0.004124756646342575
124,2.9398709297180177,0.0523115772753954,1.41658051234117e-05,3.4090302705764772,6.3852685451507565,0.007762019149959087
125,0.09605523608624936,0.1571529872715473,13.34313087463379,0.3539227992296219,4.5908348798751835,0.0030145392403937874
126,0.005006951279938221,0.3312348067760468,8.904656553268433,0.11093779914081096,8.33304696083069,0.027036495506763458
127,0.009452387643977999,0.09292016290128231,2.692083477973938,0.0002120530785759911,2.4763144493103026,0.0007495061057852581
128,0.0025894034770317376,0.16581942960619928,4.423226642608642,4.583137106895447,0.033797066658735275,0.028689186181873085
129,0.01834337841719389,0.7769791215658188,10.658711910247803,5.494917106628418,1.0391962945461273,0.011928110057488084
130,0.0029017212917096915,2.9551054000854493,5.597323488473194e-05,5.614302492141723,0.004627244290895761,0.02121950564906001
131,0.0018956105515826494,0.12132753655314446,8.341198539733886,0.0006323913054075092,6.647765564918518,0.0008178079180652276
132,0.0006406431260984391,0.2636200621724129,4.558639550209046,6.428463053703308,0.031114479899406435,0.03412123750895262
133,0.0010708756744861603,4.778307723999023,8.39600067138672,0.014509269548580051,3.5517587065696716,0.00666167289018631
134,0.0012063061760272831,1.4444780826568604,4.25505838394165,2.5822492122650145,0.879355075955391,0.024627200420945884
135,0.001928614976350218,5.14743583202362,2.81865850687027,0.15441533103585242,0.0327772743999958,0.0056140456348657605
136,0.007025839970447124,14.144277238845826,0.23480625450611115,0.25048051625490186,2.348173272609711,0.14205676913261414
137,0.0004049129362101667,0.017884243000298738,4.505187439918518,0.0027709227288141847,6.252438998222351,0.00118776616291143
138,0.005959023744799197,0.004687065444886685,0.4051508367061615,3.9220855832099915,3.4824816823005675,0.0068693105597049
139,0.0014879749622195959,0.38321719914674757,3.3335567235946657,1.0317359030246736,2.7824955940246583,0.004890648880973458
140,0.08059681095182895,1.430403620004654,4.136468505859375,0.9798839032649994,0.16701359748840333,0.0040246396325528625
141,0.005655363830737769,0.4775939702987671,8.944531393051147,3.5181071162223816,0.4157429218292236,0.05694409776479006
142,0.011320229712873697,3.2390328526496885,15.422939157485962,0.0023156744544394316,5.158082103729248,0.008634968614205717
143,0.0007147085969336332,2.357801103591919,2.966534435749054,0.0004709484113845974,2.3296673774719237,0.00687060309574008
144,0.0005468689632834867,0.3451021522283554,6.681278705596924,0.16033829525113105,6.15989580154419,0.0029352743178606036
145,0.004373316583223641,0.07546137012541294,6.459074759483338,0.00020185581815894695,5.087063574790955,0.00016634759595035575
146,0.0001938593493832741,0.020023849233984946,0.8709424138069153,0.0007747771276626735,4.835269808769226,4.043115859531099e-05
147,0.005282548861578107,5.330444645881653,0.017626244761049747,0.012662576651200652,2.1164233326911925,0.079108726978302
148,0.01605218052864075,0.09726335369050502,4.652377891540527,3.721248149871826,3.290941298007965,0.01060234089381993
149,0.009999502170830964,7.208219742774963,2.049728345870972,2.6734285712242127,2.8930209636688233,0.14716835767030717
150,0.004020043462514877,0.15642828792333602,5.824601340293884,6.529646992683411,0.036472159810364245,0.10108848549425602
151,0.0002612153824884445,0.12227295041084289,2.260556125640869,1.624440222978592,1.0259802162647247,0.004016631236299873
152,0.019489163253456357,0.12634002268314362,1.6852401971817017,5.705404114723206,4.806339764595032,0.025058404635638
153,0.0014981360989622771,0.48282106071710584,1.6995811711240096e-05,2.9162435293197633,4.009205079078674,0.011379206739366054
154,0.09489009790122509,0.29792094975709915,10.246524906158447,3.2446109652519226,4.992621660232544,0.09623240455985069
155,0.15123893544077874,10.962553453445434,1.2634294927120209,0.003525242314208299,6.93206684589386,0.02359362924471498
156,0.00027206703525735066,2.0549188613891602,4.871689701080323,0.5220662325620651,2.559291589260101,0.011293591232970357
157,0.004786904458887875,0.17830199301242827,3.457597780227661,0.0009737536980537698,4.866597318649292,0.0005276995070744306
158,0.007650331314653158,0.7084538459777832,8.83278923034668,1.440900331735611,0.6521582692861557,0.08945583328604698
159,0.0010231680294964462,0.5044071257114411,1.4142504453659057,0.7942439198493958,3.578400897979736,0.03582690563052893
160,0.0008675191813381389,0.1772526241838932,5.3162319421768185,0.013680616207420827,7.341286373138428,0.004486157395876944
161,0.0032973016262985767,3.4545838594436646,0.7420589953660965,3.028024673461914,2.3333356738090516,0.13412431254982948
162,0.0006180703814607114,0.04092040024697781,1.396982103586197,1.386497175693512,1.9111043989658356,0.0007804675697116181
163,0.0009215275786118582,2.365691530704498,7.67318320274353,0.028802153654396534,5.0352343082427975,0.10766851790249347
