1.599516868591308594e-01,1.795263588428497314e-01,3.472808003425598145e-01,1.827976256608963013e-01,1.018380746245384216e-01,2.860546670854091644e-02
4.703132510185241699e-01,1.289341300725936890e-01,1.404254734516143799e-01,1.483716517686843872e-01,8.436574041843414307e-02,2.758974954485893250e-02
9.503268636763095856e-03,1.002228166908025742e-02,5.605351924896240234e-01,3.805911839008331299e-01,3.753780946135520935e-02,1.810161396861076355e-03
9.708296507596969604e-02,2.115167863667011261e-02,7.371510267257690430e-01,1.016638427972793579e-01,3.866964206099510193e-02,4.280795343220233917e-03
3.550345450639724731e-02,3.870887309312820435e-02,2.077797204256057739e-01,6.253983974456787109e-01,8.686635643243789673e-02,5.743209738284349442e-03
5.651338957250118256e-03,3.618373069912195206e-03,9.007311463356018066e-01,7.549594342708587646e-02,1.382239721715450287e-02,6.807635654695332050e-04
1.669123768806457520e-02,6.658491212874650955e-03,8.783197402954101562e-01,7.757578045129776001e-02,1.915981620550155640e-02,1.594846020452678204e-03
1.051638573408126831e-01,2.214579731225967407e-01,3.623847067356109619e-01,1.742099225521087646e-01,1.053627058863639832e-01,3.142087161540985107e-02
1.273778080940246582e-02,9.140376932919025421e-03,3.390312492847442627e-01,5.996161103248596191e-01,3.771189600229263306e-02,1.762557774782180786e-03
9.462679736316204071e-03,9.904057718813419342e-03,3.353742957115173340e-01,6.009023189544677734e-01,4.255457594990730286e-02,1.801969367079436779e-03
5.117567181587219238e-01,3.307401388883590698e-02,3.219017982482910156e-01,7.727027684450149536e-02,4.999452456831932068e-02,6.002622656524181366e-03
1.277617067098617554e-01,2.834750711917877197e-02,3.893310129642486572e-01,3.959657549858093262e-01,5.254578590393066406e-02,6.048308685421943665e-03
2.189366146922111511e-03,9.297837386839091778e-04,9.694300293922424316e-01,2.367016300559043884e-02,3.616402857005596161e-03,1.642990100663155317e-04
2.812268733978271484e-01,3.862650319933891296e-02,2.105835825204849243e-01,4.073755443096160889e-01,5.318908765912055969e-02,8.998409844934940338e-03
5.192452073097229004e-01,5.438918992877006531e-02,2.320522964000701904e-01,1.001747176051139832e-01,8.207584172487258911e-02,1.206276193261146545e-02
2.004886418581008911e-01,4.253847151994705200e-02,1.499016284942626953e-01,4.601343870162963867e-01,1.362884342670440674e-01,1.064839959144592285e-02
1.125835906714200974e-02,2.851494355127215385e-03,9.331398606300354004e-01,3.714416921138763428e-02,1.501057948917150497e-02,5.955202504992485046e-04
1.363288164138793945e-01,1.527366489171981812e-01,2.278162091970443726e-01,3.209755122661590576e-01,1.335699111223220825e-01,2.857290580868721008e-02
4.364611580967903137e-02,2.531726099550724030e-02,2.147957086563110352e-01,6.574547886848449707e-01,5.411634221673011780e-02,4.669687710702419281e-03
4.877398535609245300e-02,5.229227989912033081e-02,2.753916978836059570e-01,5.413118004798889160e-01,7.401426881551742554e-02,8.215984329581260681e-03
9.489477612078189850e-03,9.793063625693321228e-03,2.673294246196746826e-01,6.583185195922851562e-01,5.351511016488075256e-02,1.554409624077379704e-03
1.005604304373264313e-02,9.780941531062126160e-03,2.993610501289367676e-01,6.315101981163024902e-01,4.765848070383071899e-02,1.633346197195351124e-03
1.178544573485851288e-02,1.000469084829092026e-02,4.297843873500823975e-01,4.982297122478485107e-01,4.836340248584747314e-02,1.832301728427410126e-03
4.255220666527748108e-02,2.662793733179569244e-02,2.211946249008178711e-01,6.398581266403198242e-01,6.399137526750564575e-02,5.775731522589921951e-03
6.375162303447723389e-02,1.262754853814840317e-02,2.853564918041229248e-01,3.260609507560729980e-01,3.072012662887573242e-01,5.002061836421489716e-03
1.287571154534816742e-02,7.824812084436416626e-03,7.699842453002929688e-01,1.826987713575363159e-01,2.504141069948673248e-02,1.575142727233469486e-03
1.860209554433822632e-01,1.375184804201126099e-01,3.275237083435058594e-01,2.297610491514205933e-01,9.344992786645889282e-02,2.572581544518470764e-02
1.659408360719680786e-01,1.588639169931411743e-01,3.826037943363189697e-01,1.706954985857009888e-01,9.862911701202392578e-02,2.326687239110469818e-02
6.584803760051727295e-02,2.706334926187992096e-02,1.225614547729492188e-01,7.220829725265502930e-01,5.704470351338386536e-02,5.399493500590324402e-03
3.682089224457740784e-02,5.903735291212797165e-03,2.260568141937255859e-01,4.128218293190002441e-01,3.160815536975860596e-01,2.315102145075798035e-03
1.197181735187768936e-02,1.053075958043336868e-02,2.006095051765441895e-01,7.258152365684509277e-01,4.936709254980087280e-02,1.705563394352793694e-03
2.324873395264148712e-02,2.277738600969314575e-02,2.107675820589065552e-01,6.675621867179870605e-01,7.191326469182968140e-02,3.730848431587219238e-03
7.179605960845947266e-02,6.015896797180175781e-02,2.858568429946899414e-01,5.083140730857849121e-01,6.276227533817291260e-02,1.111172512173652649e-02
5.714819207787513733e-02,7.863937877118587494e-03,3.599240779876708984e-01,2.015988081693649292e-01,3.708698153495788574e-01,2.595184603706002235e-03
5.614205598831176758e-01,5.395088344812393188e-02,2.342094480991363525e-01,7.041750848293304443e-02,6.996832042932510376e-02,1.003326009958982468e-02
3.592472523450851440e-02,2.823375910520553589e-02,2.145288139581680298e-01,6.299625039100646973e-01,8.557937294244766235e-02,5.770775023847818375e-03
1.131154503673315048e-02,9.378914721310138702e-03,2.341729551553726196e-01,6.895239353179931641e-01,5.390284582972526550e-02,1.709912903606891632e-03
3.757508471608161926e-02,2.335915714502334595e-02,4.486181735992431641e-01,4.302970767021179199e-01,5.550260469317436218e-02,4.648029338568449020e-03
3.301144838333129883e-01,9.439598023891448975e-02,2.950217723846435547e-01,1.798290312290191650e-01,6.589288264513015747e-02,3.474584594368934631e-02
3.603433817625045776e-02,4.744042828679084778e-02,2.886642217636108398e-01,5.327426195144653320e-01,8.833453804254531860e-02,6.783928722143173218e-03
7.733408361673355103e-02,5.418369174003601074e-02,2.227470278739929199e-01,5.573440194129943848e-01,7.823396474123001099e-02,1.015714369714260101e-02
1.071063727140426636e-01,2.567259669303894043e-01,3.018562793731689453e-01,1.591494232416152954e-01,1.356491744518280029e-01,3.951278701424598694e-02
5.039442777633666992e-01,3.596046194434165955e-02,3.227102756500244141e-01,7.769828289747238159e-02,5.314728245139122009e-02,6.539453286677598953e-03
1.474558375775814056e-02,1.233988720923662186e-02,1.532275974750518799e-01,7.596738338470458984e-01,5.784991011023521423e-02,2.163125900551676750e-03
3.572713732719421387e-01,5.842089653015136719e-02,2.234859913587570190e-01,2.563745379447937012e-01,9.061283618211746216e-02,1.383446715772151947e-02
8.726084604859352112e-03,1.029295846819877625e-02,4.476712644100189209e-01,4.624510109424591064e-01,6.902364641427993774e-02,1.835050643421709538e-03
2.720438130199909210e-02,1.443074643611907959e-02,2.957527041435241699e-01,6.100670695304870605e-01,4.981487989425659180e-02,2.730141626670956612e-03
6.188863515853881836e-02,1.227257028222084045e-01,3.894475698471069336e-01,3.156815171241760254e-01,9.324485808610916138e-02,1.701170951128005981e-02
9.537054598331451416e-02,2.187351584434509277e-01,3.710578083992004395e-01,1.727010458707809448e-01,1.106834039092063904e-01,3.145210072398185730e-02
3.831573948264122009e-02,3.533027693629264832e-02,2.048057764768600464e-01,6.357897520065307617e-01,7.987620681524276733e-02,5.882286932319402695e-03
8.544860035181045532e-02,2.501440979540348053e-02,1.520539075136184692e-01,6.656451225280761719e-01,6.715872138738632202e-02,4.679351113736629486e-03
3.470388427376747131e-02,2.104892022907733917e-02,2.019077539443969727e-01,6.819353103637695312e-01,5.477560684084892273e-02,5.628646817058324814e-03
1.032779365777969360e-01,1.261020302772521973e-01,3.088954091072082520e-01,3.346079587936401367e-01,1.023805662989616394e-01,2.473613619804382324e-02
1.206146646291017532e-02,5.394470877945423126e-03,9.188748598098754883e-01,3.821035102009773254e-02,2.453391812741756439e-02,9.249623981304466724e-04
3.316741585731506348e-01,3.480691835284233093e-02,3.285314738750457764e-01,2.570538520812988281e-01,4.035575315356254578e-02,7.577841170132160187e-03
4.492884501814842224e-02,6.319618318229913712e-03,3.168365955352783203e-01,2.772422432899475098e-01,3.522960245609283447e-01,2.376717049628496170e-03
8.378591388463973999e-02,6.168700009584426880e-02,1.838166862726211548e-01,5.625448822975158691e-01,9.767039120197296143e-02,1.049514394253492355e-02
3.675130307674407959e-01,5.452324822545051575e-02,2.949807047843933105e-01,2.113007158041000366e-01,5.770351737737655640e-02,1.397872436791658401e-02
2.574248015880584717e-01,3.655328601598739624e-02,1.667466312646865845e-01,3.003913164138793945e-01,2.263854593038558960e-01,1.249849889427423477e-02
4.826129600405693054e-02,4.653566703200340271e-02,3.187609016895294189e-01,4.987019002437591553e-01,8.029644936323165894e-02,7.443714886903762817e-03
1.237803883850574493e-02,1.013670861721038818e-02,2.007590979337692261e-01,7.282699942588806152e-01,4.672094434499740601e-02,1.735169091261923313e-03
1.671475730836391449e-02,1.545881200581789017e-02,3.687782883644104004e-01,5.418698191642761230e-01,5.437858775258064270e-02,2.799644134938716888e-03
1.878565922379493713e-02,1.186424866318702698e-02,1.631714254617691040e-01,7.482117414474487305e-01,5.584789440035820007e-02,2.119060838595032692e-03
2.927732840180397034e-02,1.568388938903808594e-02,2.931405007839202881e-01,5.961748361587524414e-01,6.296633929014205933e-02,2.757082693278789520e-03
1.069836392998695374e-01,2.971591614186763763e-02,1.769736409187316895e-01,6.125256419181823730e-01,6.783936172723770142e-02,5.961740389466285706e-03
4.022715389728546143e-01,1.275199949741363525e-01,1.344409734010696411e-01,2.251925468444824219e-01,8.115103095769882202e-02,2.942388318479061127e-02
2.973945252597332001e-02,1.559656765311956406e-02,4.352371692657470703e-01,4.779970943927764893e-01,3.808945789933204651e-02,3.340420080348849297e-03
6.714478880167007446e-02,2.130091190338134766e-02,5.111029148101806641e-01,3.643415272235870361e-01,3.177023679018020630e-02,4.339604172855615616e-03
4.689464345574378967e-02,2.579152584075927734e-02,4.176004827022552490e-01,4.339720308780670166e-01,7.136401534080505371e-02,4.377353936433792114e-03
3.404380753636360168e-02,3.309683129191398621e-02,2.896914780139923096e-01,5.691611170768737793e-01,6.837432831525802612e-02,5.632408894598484039e-03
1.415567845106124878e-01,1.253920346498489380e-01,2.297858446836471558e-01,3.730743527412414551e-01,1.077571287751197815e-01,2.243392355740070343e-02
2.384351752698421478e-02,1.660327613353729248e-02,5.256586074829101562e-01,3.855163753032684326e-01,4.532683268189430237e-02,3.051440231502056122e-03
1.574604585766792297e-02,1.878871582448482513e-02,2.977963089942932129e-01,6.011914610862731934e-01,6.344928592443466187e-02,3.028197214007377625e-03
1.068342626094818115e-01,1.826274693012237549e-01,4.103803932666778564e-01,1.431159973144531250e-01,1.284888833761215210e-01,2.855301834642887115e-02
9.836581349372863770e-02,8.806128986179828644e-03,3.637707829475402832e-01,1.621780842542648315e-01,3.636921942234039307e-01,3.186990739777684212e-03
1.292604021728038788e-02,1.194079406559467316e-02,1.809525489807128906e-01,7.345882654190063477e-01,5.760148540139198303e-02,1.990925753489136696e-03
5.334014818072319031e-02,2.030960470438003540e-02,6.770421862602233887e-01,2.027167826890945435e-01,4.206986725330352783e-02,4.521477036178112030e-03
6.277116388082504272e-02,9.228199720382690430e-02,3.110919892787933350e-01,3.792102038860321045e-01,1.413805484771728516e-01,1.326413545757532120e-02
4.570389166474342346e-02,3.236652910709381104e-02,2.797817289829254150e-01,5.213571190834045410e-01,1.140276938676834106e-01,6.763031240552663803e-03
7.463238388299942017e-02,2.395425364375114441e-02,3.702906072139739990e-01,4.782873392105102539e-01,4.792923480272293091e-02,4.906181711703538895e-03
2.668325416743755341e-02,1.868208497762680054e-02,3.613421618938446045e-01,5.198446512222290039e-01,6.969223171472549438e-02,3.755592042580246925e-03
5.804111436009407043e-02,6.853877753019332886e-02,6.132407188415527344e-01,1.927483528852462769e-01,5.808399990200996399e-02,9.347112849354743958e-03
2.911103703081607819e-02,3.597613424062728882e-02,2.136969119310379028e-01,6.266986131668090820e-01,8.921191096305847168e-02,5.305367521941661835e-03
1.776109188795089722e-01,8.102398365736007690e-02,2.578127384185791016e-01,4.050676822662353516e-01,6.282109767198562622e-02,1.566359959542751312e-02
9.100002795457839966e-02,1.325902193784713745e-01,3.246746659278869629e-01,3.157096505165100098e-01,1.114715710282325745e-01,2.455381117761135101e-02
3.346728533506393433e-02,4.076563566923141479e-02,3.066973984241485596e-01,5.409435629844665527e-01,7.185442745685577393e-02,6.271617487072944641e-03
5.973568558692932129e-01,5.228890851140022278e-02,1.499262154102325439e-01,1.356151998043060303e-01,5.678194388747215271e-02,8.030851371586322784e-03
5.316712334752082825e-02,5.483644828200340271e-02,6.786531805992126465e-01,1.596743166446685791e-01,4.598354548215866089e-02,7.685418706387281418e-03
8.652668446302413940e-02,4.319553449749946594e-02,1.532330363988876343e-01,6.383069157600402832e-01,7.084984332323074341e-02,7.888001389801502228e-03
3.343533724546432495e-02,1.143475901335477829e-02,8.314424157142639160e-01,9.876234084367752075e-02,2.306726947426795959e-02,1.857879338786005974e-03
6.597016751766204834e-02,1.276955604553222656e-01,4.120338261127471924e-01,2.840320765972137451e-01,9.289483726024627686e-02,1.737356185913085938e-02
2.053277008235454559e-02,1.825757883489131927e-02,2.289133518934249878e-01,6.764336824417114258e-01,5.266616120934486389e-02,3.196492791175842285e-03
9.373056143522262573e-02,1.628067791461944580e-01,3.968983590602874756e-01,2.365835309028625488e-01,8.576297760009765625e-02,2.421772107481956482e-02
2.573568932712078094e-02,2.019945532083511353e-02,3.061793148517608643e-01,5.827546715736389160e-01,6.104269996285438538e-02,4.088246729224920273e-03
7.226447016000747681e-02,8.880650252103805542e-02,3.052363693714141846e-01,4.212502837181091309e-01,9.859048575162887573e-02,1.385186146944761276e-02
3.404361307621002197e-01,4.838761314749717712e-02,2.921465039253234863e-01,2.524129748344421387e-01,5.466830730438232422e-02,1.194843742996454239e-02
1.838008910417556763e-01,1.600397527217864990e-01,2.252096384763717651e-01,2.978736758232116699e-01,1.048121377825737000e-01,2.826398611068725586e-02
1.060411483049392700e-01,1.623760610818862915e-01,2.982422411441802979e-01,2.894826233386993408e-01,1.194677576422691345e-01,2.439016290009021759e-02
3.866953775286674500e-02,4.731852188706398010e-02,3.999623060226440430e-01,4.338470399379730225e-01,7.301408052444458008e-02,7.188453339040279388e-03
1.813924461603164673e-01,4.805511794984340668e-03,3.929570913314819336e-01,1.487596035003662109e-01,2.700417041778564453e-01,2.043744316324591637e-03
1.505788229405879974e-02,1.169558987021446228e-02,2.116484045982360840e-01,6.955122351646423340e-01,6.417550146579742432e-02,1.910378923639655113e-03
3.044090606272220612e-02,2.184648998081684113e-02,2.741318047046661377e-01,5.848616957664489746e-01,8.434039354324340820e-02,4.378722049295902252e-03
1.103751920163631439e-02,1.078894361853599548e-02,3.661536574363708496e-01,5.548804402351379395e-01,5.537728965282440186e-02,1.762163010425865650e-03
1.769444495439529419e-01,3.768947347998619080e-02,1.605369448661804199e-01,5.556074976921081543e-01,6.012492626905441284e-02,9.096675552427768707e-03
5.818937718868255615e-02,2.262615971267223358e-02,1.433697044849395752e-01,7.104903459548950195e-01,6.103602424263954163e-02,4.288473632186651230e-03
5.251460671424865723e-01,1.175951138138771057e-01,1.195821911096572876e-01,1.311750859022140503e-01,8.488804847002029419e-02,2.161345258355140686e-02
2.689069136977195740e-02,1.822803728282451630e-02,2.964570224285125732e-01,5.938155055046081543e-01,6.093807518482208252e-02,3.670736216008663177e-03
3.033177852630615234e-01,5.069538205862045288e-02,1.716639995574951172e-01,3.978862166404724121e-01,6.401393562555313110e-02,1.242264267057180405e-02
1.915069855749607086e-02,2.184770815074443817e-02,2.318013310432434082e-01,6.567881107330322266e-01,6.690891087055206299e-02,3.503235289826989174e-03
6.072929129004478455e-02,2.860610745847225189e-02,1.457703262567520142e-01,6.984176635742187500e-01,6.054435670375823975e-02,5.932211410254240036e-03
7.923550158739089966e-02,8.629334717988967896e-02,2.338661551475524902e-01,4.813483059406280518e-01,1.056045293807983398e-01,1.365218311548233032e-02
1.377637535333633423e-01,2.168289124965667725e-01,2.841081917285919189e-01,2.058735936880111694e-01,1.194379329681396484e-01,3.598770126700401306e-02
8.996781893074512482e-03,7.889401167631149292e-03,4.245449900627136230e-01,5.195400714874267578e-01,3.763340041041374207e-02,1.395408296957612038e-03
4.890035092830657959e-01,4.430231824517250061e-02,2.803448438644409180e-01,1.299626976251602173e-01,4.810955375432968140e-02,8.276978507637977600e-03
4.738019034266471863e-02,2.522366121411323547e-02,3.434180319309234619e-01,5.115355253219604492e-01,6.809010356664657593e-02,4.352477844804525375e-03
5.249460414052009583e-02,2.644214034080505371e-02,1.563570052385330200e-01,6.873095631599426270e-01,7.283594459295272827e-02,4.560788162052631378e-03
7.178021967411041260e-02,2.762057259678840637e-02,1.768741905689239502e-01,6.515457034111022949e-01,6.593162566423416138e-02,6.247708108276128769e-03
1.238393876701593399e-02,1.316145528107881546e-02,2.082709968090057373e-01,7.031939029693603516e-01,6.080003082752227783e-02,2.189621562138199806e-03
4.087388142943382263e-02,4.001099243760108948e-02,2.656672298908233643e-01,5.729392170906066895e-01,7.474342733621597290e-02,5.765273701399564743e-03
1.273224037140607834e-02,9.769038297235965729e-03,2.847179174423217773e-01,6.532841324806213379e-01,3.764975816011428833e-02,1.846958999522030354e-03
1.108130905777215958e-02,9.325860068202018738e-03,3.273480832576751709e-01,6.090647578239440918e-01,4.152209311723709106e-02,1.657857792451977730e-03
7.122830953449010849e-03,5.651540588587522507e-03,7.488842606544494629e-01,2.167323380708694458e-01,2.049776725471019745e-02,1.111309509724378586e-03
1.323895603418350220e-01,2.542365789413452148e-01,2.774487435817718506e-01,1.600635945796966553e-01,1.352594196796417236e-01,4.060214385390281677e-02
9.349974989891052246e-02,2.410429529845714569e-02,2.045902758836746216e-01,6.268256902694702148e-01,4.564191028475761414e-02,5.338088143616914749e-03
2.156793028116226196e-01,1.328372359275817871e-01,2.599803209304809570e-01,2.896291315555572510e-01,7.825127243995666504e-02,2.362264879047870636e-02
2.201843112707138062e-01,3.462152183055877686e-02,1.171545982360839844e-01,5.641582012176513672e-01,5.582896247506141663e-02,8.052312768995761871e-03
3.401068225502967834e-02,2.043293602764606476e-02,1.836755871772766113e-01,7.035266160964965820e-01,5.416182428598403931e-02,4.192332271486520767e-03
3.449763655662536621e-01,5.142448842525482178e-02,2.672338187694549561e-01,2.567614018917083740e-01,6.604220718145370483e-02,1.356165111064910889e-02
4.927291274070739746e-01,5.661264061927795410e-02,2.803211510181427002e-01,9.009657800197601318e-02,6.850446015596389771e-02,1.173604838550090790e-02
3.456483781337738037e-02,1.689109764993190765e-02,1.893162578344345093e-01,6.958071589469909668e-01,6.022753939032554626e-02,3.193121170625090599e-03
8.967953175306320190e-02,1.297484040260314941e-01,3.994474709033966064e-01,2.601084411144256592e-01,9.796029329299926758e-02,2.305589057505130768e-02
2.126144245266914368e-02,2.562298998236656189e-02,2.797156870365142822e-01,5.974084138870239258e-01,7.203739881515502930e-02,3.954069688916206360e-03
2.219228260219097137e-02,1.728447154164314270e-02,3.352583646774291992e-01,5.659291148185729980e-01,5.548239871859550476e-02,3.853363450616598129e-03
2.026432566344738007e-02,1.236110646277666092e-02,1.590519696474075317e-01,7.577763199806213379e-01,4.821680486202239990e-02,2.329460810869932175e-03
5.505196005105972290e-02,2.520621754229068756e-02,3.802421689033508301e-01,4.778128266334533691e-01,5.618488416075706482e-02,5.501989275217056274e-03
1.058922149240970612e-02,9.815780445933341980e-03,4.088898897171020508e-01,5.274469852447509766e-01,4.164854809641838074e-02,1.609605969861149788e-03
3.419345319271087646e-01,1.022707894444465637e-01,2.445939481258392334e-01,2.122934609651565552e-01,7.490700483322143555e-02,2.400020137429237366e-02
1.270052641630172729e-01,2.984122373163700104e-02,3.111196160316467285e-01,4.748521447181701660e-01,5.137022957205772400e-02,5.811477545648813248e-03
1.325175352394580841e-02,1.284437067806720734e-02,2.381647676229476929e-01,6.867672204971313477e-01,4.643807932734489441e-02,2.533841878175735474e-03
9.327088482677936554e-03,4.440160468220710754e-03,9.355069994926452637e-01,3.509723767638206482e-02,1.494634337723255157e-02,6.820193375460803509e-04
4.818930923938751221e-01,8.548023551702499390e-02,1.960946023464202881e-01,1.461897641420364380e-01,7.221315056085586548e-02,1.812903769314289093e-02
6.602220237255096436e-02,5.895458906888961792e-02,2.461439520120620728e-01,5.403575897216796875e-01,7.897699624300003052e-02,9.544651955366134644e-03
1.784044317901134491e-02,1.978993974626064301e-02,2.026295214891433716e-01,6.827421784400939941e-01,7.403150945901870728e-02,2.966424915939569473e-03
3.868792057037353516e-01,4.406207799911499023e-02,3.547514081001281738e-01,1.636854410171508789e-01,4.150349646806716919e-02,9.118417277932167053e-03
4.522688686847686768e-01,1.428788993507623672e-02,2.440799474716186523e-01,9.124646335840225220e-02,1.939944922924041748e-01,4.122270736843347549e-03
6.428937315940856934e-01,5.780125409364700317e-02,1.501713693141937256e-01,6.726428866386413574e-02,7.296139001846313477e-02,8.907964453101158142e-03
1.202071383595466614e-01,3.705785050988197327e-02,3.728702366352081299e-01,3.934985995292663574e-01,6.863361597061157227e-02,7.732654921710491180e-03
4.028581082820892334e-01,6.886233389377593994e-02,1.635492742061614990e-01,2.917756438255310059e-01,5.842303112149238586e-02,1.453163195401430130e-02
1.764350570738315582e-02,2.119798585772514343e-02,2.360967993736267090e-01,6.564549207687377930e-01,6.520369648933410645e-02,3.403170732781291008e-03
1.675398088991641998e-02,1.090113073587417603e-02,1.701184511184692383e-01,7.467880845069885254e-01,5.350169539451599121e-02,1.936662476509809494e-03
1.409079227596521378e-02,1.400880049914121628e-02,2.711765766143798828e-01,6.361227631568908691e-01,6.235495954751968384e-02,2.246116753667593002e-03
2.188912332057952881e-01,1.528549641370773315e-01,1.950917989015579224e-01,3.059328496456146240e-01,9.587905555963516235e-02,3.134997189044952393e-02
7.279063016176223755e-02,1.494500786066055298e-01,4.889707863330841064e-01,1.972788423299789429e-01,7.152580469846725464e-02,1.998380571603775024e-02
4.755835533142089844e-01,4.642236605286598206e-02,1.390394717454910278e-01,2.694807648658752441e-01,6.124127283692359924e-02,8.232532069087028503e-03
4.639672115445137024e-02,6.367804110050201416e-02,4.210878312587738037e-01,3.825352489948272705e-01,7.687461376190185547e-02,9.427509270608425140e-03
6.632984429597854614e-02,2.708758600056171417e-02,2.559790015220642090e-01,5.834737420082092285e-01,6.203175708651542664e-02,5.098168738186359406e-03
2.442566864192485809e-02,1.967239007353782654e-02,4.081629514694213867e-01,4.874905645847320557e-01,5.629478767514228821e-02,3.953711595386266708e-03
4.516340047121047974e-02,8.142082393169403076e-02,4.458077847957611084e-01,3.439684212207794189e-01,7.245311141014099121e-02,1.118647027760744095e-02
4.306213930249214172e-02,1.904672570526599884e-02,1.537480503320693970e-01,7.281340956687927246e-01,5.220279097557067871e-02,3.806189401075243950e-03
1.424298286437988281e-01,2.482605352997779846e-02,3.111025691032409668e-01,1.888056695461273193e-01,3.242267966270446777e-01,8.609087206423282623e-03
1.260256581008434296e-02,5.654197651892900467e-03,9.080699682235717773e-01,4.820598661899566650e-02,2.426753193140029907e-02,1.199761056341230869e-03
5.912878513336181641e-01,5.317537114024162292e-02,2.097408771514892578e-01,7.630605250597000122e-02,6.070017069578170776e-02,8.789693936705589294e-03
9.256082586944103241e-03,4.064229317009449005e-03,8.883606195449829102e-01,8.477244526147842407e-02,1.272331457585096359e-02,8.233020198531448841e-04
9.727732278406620026e-03,9.152239188551902771e-03,1.697602719068527222e-01,7.529317736625671387e-01,5.684143677353858948e-02,1.586563768796622753e-03
1.031170971691608429e-02,9.599707089364528656e-03,2.034985572099685669e-01,7.189714908599853516e-01,5.601187050342559814e-02,1.606701058335602283e-03
1.840189695358276367e-01,4.139977693557739258e-02,1.459544003009796143e-01,5.418170094490051270e-01,7.749997824430465698e-02,9.309833869338035583e-03
1.349138841032981873e-02,1.047880481928586960e-02,2.383082509040832520e-01,6.879804730415344238e-01,4.780846089124679565e-02,1.932553946971893311e-03
1.577647589147090912e-02,1.077546179294586182e-02,5.691035389900207520e-01,3.468906283378601074e-01,5.546761304140090942e-02,1.986221410334110260e-03
2.854507183656096458e-03,1.137465820647776127e-03,9.671346545219421387e-01,2.379788458347320557e-02,4.878421779721975327e-03,1.970801095012575388e-04
