"","B cells","EPCAM+ cells and cholangiocytes","Hepatocytes","LSEC","NK,NKT and T cells","Stellate cells and myofibroblasts"
"X250",0.333386283158263,0.116720569260974,0.0787767196597735,0.0256304059020648,0.373232038685762,0.0722539833331625
"X251",0.566187326699254,0.0853410739059621,0.0275897558361473,0.0242313523000276,0.259733020442563,0.036917470816046
"X252",0.195155204678878,0.209502330869997,0.145309870607356,0.304731855114014,0.0385658979296043,0.106734840800152
"X253",0.0941438042272324,0.14175429503416,0.629732828774471,0.0351397246645546,0.0337807712772992,0.0654485760222829
"X254",0.205961217314169,0.0920498675478183,0.254945542089063,0.189387526668013,0.205890440034028,0.0517654063469092
"X255",0.167846056721595,0.0899142474814078,0.371864806807943,0.0226028018933115,0.291248987051512,0.0565231000442314
"X256",0.147668277709106,0.151665721274064,0.45225970516525,0.0369396722869386,0.157367939163377,0.0540986844012652
"X257",0.209485012256375,0.453151029038028,0.185258449269309,0.0370597657297784,0.051726867276713,0.0633188764297968
"X258",0.134277195101916,0.286555110319759,0.289882582899468,0.183630998128516,0.0305362724813849,0.075117841068956
"X259",0.578932202267066,0.053552445189895,0.174071401812733,0.042438885429402,0.111472561672366,0.0395325036285381
"X260",0.320260916201961,0.0934480080640072,0.0284081606802037,0.245674773092738,0.252283745394204,0.0599243965668866
"X261",0.224128708515124,0.0805180710892885,0.232932111134928,0.104903585489929,0.305162701655376,0.0523548221153541
"X262",0.159718517602142,0.376127401707166,0.181732801971443,0.0458584066975599,0.144352266777885,0.0922106052438044
"X263",0.348506854128409,0.0827377719896938,0.0374484594247495,0.0524228701074589,0.419224194194702,0.0596598501549874
"X264",0.487961128489794,0.0630053402953382,0.261516433585476,0.0293581367840129,0.117016041550069,0.0411429192953101
"X265",0.199153735481556,0.0835636480378815,0.421018711059743,0.0437974749984166,0.225714085830913,0.02675234459149
"X266",0.275405775864974,0.0736699180725587,0.0381390164586087,0.254498459847942,0.262340310763128,0.0959465189927888
"X267",0.183486623006659,0.110751475019579,0.470027754085753,0.0410447223278517,0.13282919087253,0.0618602346876277
"X268",0.335611854375479,0.0630489222202591,0.0990941326019463,0.171972688895588,0.276411899233594,0.0538605026731338
"X269",0.20219958702625,0.195269892968155,0.273082261648819,0.171370210199956,0.117256668647945,0.0408213795088757
"X270",0.0958832214528388,0.249164979396016,0.512081234185514,0.0310836276637595,0.0365981806867495,0.0751887566151223
"X271",0.169334565749087,0.112954780630227,0.41718960135756,0.175433955275202,0.0493196076169931,0.0757674893709318
"X272",0.214142768698607,0.110737107685584,0.254409876081342,0.198531620874614,0.127880515542613,0.0942981111172397
"X273",0.140432149607035,0.164339962990612,0.349174870974803,0.0432987187513015,0.257893151051804,0.044861146624444
"X274",0.269174843239136,0.0584602595947853,0.169082021157627,0.15884819349878,0.271048594393745,0.0733860881159263
"X275",0.128798116723237,0.179902650478408,0.506150286904263,0.0527461328951092,0.0568407214795631,0.0755620915194196
"X276",0.102152065252781,0.110072434476078,0.591278841234266,0.0366069305143196,0.0801032783733475,0.0797864501492072
"X277",0.15846826912716,0.0919703381591325,0.466244985876315,0.122712482168426,0.110383330432673,0.0502205942362939
"X278",0.27303786905884,0.2650151443215,0.0659185801175386,0.12120546093466,0.191894977377461,0.0829279681900003
"X279",0.289370561445182,0.065351979945403,0.172380613422305,0.0506848183583791,0.40034257307237,0.0218694537563606
"X280",0.238622333799175,0.405859144543718,0.109889892389788,0.0524686082648298,0.142160754281659,0.0509992667208309
"X281",0.277575516864947,0.0927980444717577,0.159541552577752,0.212668978106117,0.170835118684602,0.0865807892948243
"X282",0.194453235985842,0.193940731555465,0.366371237247601,0.021342757814674,0.161195670732231,0.0626963666641868
"X283",0.157374982837332,0.133671506213034,0.410210785622721,0.0314248929876172,0.206760244229887,0.0605575881094091
"X284",0.159018141008839,0.307174634709937,0.365182632095589,0.0434643799339601,0.0487995929931281,0.0763606192585473
"X285",0.125671312491357,0.0982352150679446,0.587078004137009,0.0276840248880015,0.115963191259951,0.0453682521557366
"X286",0.184685917013276,0.398485576121647,0.0608616044536278,0.0486602091293361,0.238503215234245,0.0688034780478683
"X287",0.208802199677176,0.0838893451324044,0.43259240264271,0.0310866587851126,0.197876171481735,0.0457532222808625
"X288",0.180506561412514,0.290819123202517,0.196866919043851,0.166765217557384,0.0483661897049687,0.116675989078765
"X289",0.167055889177527,0.135803815349184,0.0607411012401335,0.083966216987715,0.123239613774385,0.429193363471056
"X290",0.207541697755535,0.161064614156541,0.149512476926381,0.0379927534404731,0.382844096952404,0.0610443607686664
"X291",0.207010145333901,0.0936759615523955,0.345491952036741,0.0302748107398415,0.256911416217164,0.0666357141199569
"X292",0.234111532615207,0.348990396231517,0.10835252083924,0.0324849013446332,0.191589612559797,0.0844710364096059
"X293",0.456409821376685,0.197007035002688,0.0504797048066097,0.0520655789127776,0.20448640574167,0.0395514541595701
"X294",0.216757382467318,0.0731736567406596,0.225169701017722,0.0483381384371419,0.323480329719385,0.113080791617773
"X295",0.205156362996848,0.0764171911762795,0.0480492860091218,0.371512394780159,0.198862927517956,0.100001837519635
"X296",0.261758412682264,0.127214080642542,0.210752819352426,0.0337296492115172,0.320667474877361,0.0458775632338893
"X297",0.173074004365855,0.389328329205333,0.14615630201935,0.0442154851701585,0.144014426751735,0.103211452487569
"X298",0.164520213714644,0.0836022183229825,0.479871013074391,0.0292157768188098,0.194670045682154,0.0481207323870182
"X299",0.193856858412206,0.28916638683476,0.215299468848491,0.0304022726944261,0.190368154936963,0.0809068582731533
"X300",0.145016837709872,0.223755298921818,0.391559592727766,0.0527657900622436,0.123862032931977,0.0630404476463238
"X301",0.326625215274551,0.0773605614907585,0.181427865114019,0.185002253661714,0.127522588357492,0.102061516101466
"X302",0.287068598227068,0.0673693736667043,0.290692428879845,0.0347804568323965,0.264025135564724,0.0560640068292611
"X303",0.330147940449293,0.0838598402951506,0.028225113293915,0.047230953822414,0.459605918512326,0.0509302336269011
"X304",0.338939621747061,0.0837015213069805,0.0745119661568945,0.258377950720788,0.134373207148914,0.110095732919362
"X305",0.251721221084917,0.245286189656969,0.0802781660482909,0.184525753190801,0.179610628608523,0.0585780414104987
"X306",0.194996026410567,0.095427301259892,0.402771489373118,0.142125121745624,0.0469774811747838,0.117702580036015
"X307",0.320945567608908,0.0561092199878147,0.058474915633713,0.19020247762869,0.321673730674771,0.0525940884661025
"X308",0.215900027450289,0.281781029987731,0.222266773997926,0.176335438805753,0.0165866397660978,0.0871300899922031
"X309",0.3376900130969,0.0813331885169663,0.0417509595932035,0.0503251866194263,0.4552025298472,0.0336981223263044
"X310",0.258622076032357,0.0722628154606021,0.254136275809812,0.211150285987661,0.135487519958787,0.0683410267507804
"X311",0.288252061422701,0.0800437991902595,0.0845972858056315,0.245386768896337,0.199519519585141,0.102200565099931
"X312",0.258763229797638,0.238925399558108,0.300603902371869,0.0311880381628,0.0858965823204936,0.0846228477890918
"X313",0.221722819297322,0.217086629194584,0.0505388732859736,0.198454024041718,0.192080390818662,0.120117263361741
"X314",0.160415148947585,0.111419356072172,0.368432634553275,0.0658214474987431,0.225961427513271,0.0679499854149531
"X315",0.298198107196907,0.0778252799940071,0.0302088933227465,0.183321862749127,0.314221076216637,0.0962247805205759
"X316",0.322331923426644,0.086639786996695,0.0600883801353476,0.168633757464118,0.313262778893914,0.0490433730832808
"X317",0.105559125114491,0.0820035489974158,0.494082451318667,0.143307792499801,0.0721446712424156,0.10290241082721
"X318",0.351944144255502,0.0743072335938171,0.247401566846051,0.138260026130853,0.15021503713796,0.0378719920358169
"X319",0.159268876951254,0.135793370410977,0.403123002476488,0.046299110376067,0.206976890967011,0.0485387488182028
"X320",0.163346523670536,0.262767928732831,0.308737434448651,0.0268877983381941,0.158738673640691,0.0795216411690974
"X321",0.260130479155386,0.0899047609042644,0.0635069708735987,0.170599778330349,0.320789234399739,0.0950687763366637
"X322",0.225495305681626,0.466988561251076,0.139401731690924,0.0538087923786609,0.0185732139679372,0.0957323950297762
"X323",0.343254833419721,0.0559329710768038,0.213879663493802,0.0328457217839896,0.288063894799148,0.0660229154265363
"X324",0.223446126033968,0.106060320329774,0.0233376205168865,0.311497125566667,0.2722652067163,0.0633936008364042
"X325",0.156827636499143,0.121298660446817,0.388502552282577,0.152901103692001,0.0946730879853074,0.0857969590941554
"X326",0.153372554422338,0.0648672533137862,0.307028307896133,0.306407961632748,0.0847648260525845,0.0835590966824112
"X327",0.210368466223352,0.284776333286479,0.323631018361843,0.0359547007489158,0.08485227261724,0.0604172087621703
"X328",0.153925480431433,0.130948905153324,0.343508778566757,0.115383853183741,0.194125774449821,0.0621072082149242
"X329",0.120596567382277,0.121701931708103,0.52282601717227,0.023062923738545,0.165598668218658,0.0462138917801466
"X330",0.218878065288136,0.0879722608804867,0.244998354491019,0.198959235084104,0.150140119148323,0.0990519651079309
"X331",0.22305595526335,0.0963351230036053,0.40568542290924,0.0975293249527963,0.127613774815388,0.0497803990556198
"X332",0.143050586368981,0.0742018010086189,0.406413473947217,0.158439244267024,0.127757199384891,0.0901376950232682
"X333",0.143278243394166,0.286186175223495,0.247578918008373,0.0684686456688587,0.157773449968325,0.0967145677367828
"X334",0.180883261971822,0.135827425861277,0.260213227753988,0.223436217449319,0.110896705993232,0.0887431609703616
"X335",0.316008010826295,0.123681812274676,0.34082993909186,0.026670651657802,0.136543496240245,0.0562660899091218
"X336",0.191376202297969,0.0717270435270622,0.383391963591871,0.0604675253402525,0.235706687174187,0.0573305780686585
"X337",0.258462382982397,0.0657904302573521,0.0488329182590595,0.37608032792729,0.143169401098154,0.107664539475747
"X338",0.206517518059799,0.253683070319283,0.064985421521099,0.0675964089742,0.326077247061576,0.0811403340640441
"X339",0.152116609083597,0.0887485417475136,0.267578421679389,0.225143853627548,0.179941669823924,0.0864709040380281
"X340",0.209030899104484,0.446531793375275,0.0945278829357438,0.0756160335739841,0.083832440688869,0.0904609503216443
"X341",0.235534635367081,0.0862401503508676,0.2323538130794,0.103865533731188,0.283893689480689,0.0581121779907738
"X342",0.286830106059269,0.0792011708750628,0.0375652664760016,0.0724174683343225,0.473933485951086,0.0500525023042585
"X343",0.101310363580593,0.12062481119127,0.596076313212816,0.0239699081398047,0.0993830390294616,0.0586355648460541
"X344",0.205165737843406,0.276274273446473,0.106989973504403,0.0505070906863045,0.279286125612225,0.0817767989071887
"X345",0.217095325321478,0.156932687061104,0.28842353611188,0.0760309751276291,0.195779873244771,0.0657376031331382
"X346",0.343198912217425,0.131284030183995,0.256750558298565,0.0361021744885268,0.167001972602827,0.0656623522086617
"X347",0.132046683812972,0.0846112225217924,0.358369685594151,0.209729197122151,0.140955314669203,0.0742878962797317
"X348",0.154932623455021,0.119185343125132,0.422971039688463,0.0314251360241666,0.22946560038652,0.0420202573206975
"X349",0.206577069579365,0.103415173596918,0.151326264386222,0.212961449952049,0.23845549578567,0.0872645466997749
"X350",0.136552794072851,0.345559935934629,0.295602521519221,0.0577070591844675,0.0911948606311586,0.0733828286576727
"X351",0.211253534303907,0.081206361471846,0.166967555894416,0.386643958105718,0.0404686898156821,0.113459900408431
"X352",0.243160593055625,0.234436335378154,0.0860708998585221,0.0451937541225093,0.310156016520866,0.080982401064323
"X353",0.227928441459723,0.0831811633427043,0.0509999444774881,0.254200206062579,0.246665504301887,0.137024740355619
"X354",0.133590715862841,0.138243768596021,0.377943474848169,0.219392282795254,0.0363111063828712,0.0945186515148443
"X355",0.147863717947276,0.231282156707728,0.377386468880833,0.0371213958784722,0.144631818269747,0.0617144423159442
"X356",0.237575819429281,0.0927519340981077,0.350472723065765,0.140019760776055,0.098331444708753,0.0808483179220373
"X357",0.154882992674164,0.398021253101783,0.297827215845546,0.0517162776751528,0.0275990251888022,0.0699532355145522
"X358",0.209555037867116,0.137535834774674,0.351686074539637,0.0410622823277039,0.226809513839986,0.0333512566508829
"X359",0.201163517784312,0.0510948074415756,0.299427572871406,0.290843685249119,0.0272644703174323,0.130205946336155
"X360",0.198238978393213,0.103572441684303,0.328363751731687,0.229665767955593,0.0523367912902857,0.0878222689449191
"X361",0.183599567012273,0.34880421900425,0.250291426925082,0.0372141871626324,0.0747028351269084,0.105387764768854
"X362",0.161803648539536,0.19446123708645,0.333250262492791,0.0469417197881362,0.196846303405279,0.0666968286878076
"X363",0.108976947298585,0.126723452202652,0.502074046212624,0.0498356662249166,0.151314605756998,0.0610752823042247
"X364",0.193765113632536,0.250161198333832,0.144840849963107,0.289113943697914,0.034255747359834,0.0878631470127773
"X365",0.237331608508036,0.110069042580629,0.283028384446339,0.0335224465859171,0.289922310304615,0.0461262075744631
"X366",0.192559782475393,0.444710991197312,0.0896064245493401,0.162084121102007,0.0462030667577058,0.064835613918242
"X367",0.204634806640551,0.0669053015884199,0.241831737652785,0.256393797914311,0.157122057076318,0.0731122991276142
"X368",0.177973691719014,0.316650566090413,0.070284739044698,0.224983321891303,0.118188337733367,0.0919193435212058
"X369",0.153040327014211,0.272293306927662,0.189077165842831,0.205211089118629,0.0989073351637736,0.0814707759328931
"X370",0.2232264462034,0.192728298951479,0.318352842403199,0.0352602702009121,0.170739484616343,0.0596926576246666
"X371",0.156173135591165,0.212508373390347,0.472255720842302,0.0729573772928707,0.0223327332849162,0.0637726595983991
"X372",0.212591706885933,0.416384324729384,0.113371452681924,0.0402234595205235,0.125649525148333,0.091779531033904
"X373",0.239673462339506,0.253839960078857,0.140413341602548,0.100919843556573,0.196451812143501,0.068701580279015
"X374",0.14613305841561,0.0708449874093836,0.364038983063804,0.290095555054709,0.0410075006865818,0.0878799153699119
"X375",0.112891996444263,0.0111299533046959,0.175944131986184,0.174295889859987,0.0324144061664148,0.493323622238456
"X376",0.358547434624488,0.0393549921527801,0.182958340293977,0.248743738669362,0.0737945472116258,0.0966009470477669
"X377",0.211000896005345,0.173503205481246,0.379585764242401,0.0108753013231483,0.18799511742794,0.0370397155199199
"X378",0.298636465571607,0.0801036203868054,0.0327171584451961,0.059942154375231,0.471596219900064,0.0570043813210961
"X379",0.252171707750962,0.0676602610617831,0.0490297860671379,0.298466511271668,0.238860365240199,0.0938113686082496
"X380",0.15865497103008,0.0987369345658431,0.368314201039654,0.100968048350023,0.210524491773977,0.062801353240423
"X381",0.22702398457201,0.0791012171897896,0.221452599465702,0.277476964203673,0.0972067544399678,0.0977384801288579
"X382",0.165229226505616,0.30504166352327,0.341783846847155,0.0508567316956621,0.0611067553786752,0.0759817760496217
"X383",0.18135991914302,0.104175527397794,0.408127426860453,0.178863712827422,0.0429431868192745,0.0845302269520369
"X384",0.214850942759009,0.0973073872770874,0.2675837772833,0.201535023459368,0.130109644972888,0.0886132242483476
"X385",0.192971807372201,0.386996780167145,0.171232169001162,0.0374028420851062,0.157793111645173,0.0536032897292134
"X386",0.178810075665917,0.0638691898560905,0.47077038928066,0.02332164309943,0.221137939158285,0.0420907629396175
"X387",0.185475442188648,0.0775545700918921,0.308304791174493,0.12397997860681,0.230525307692508,0.0741599102456483
"X388",0.15052659574599,0.319906041022303,0.10926431243551,0.18509742620819,0.14575603746547,0.0894495871225369
"X389",0.255015192834276,0.279422052306274,0.14183968093048,0.0404878250456849,0.217991194492858,0.0652440543904276
"X390",0.151860137363983,0.327930286386528,0.227262984231468,0.0617606488745118,0.148938688116956,0.0822472550265536
"X391",0.17267203195273,0.124480875012548,0.406678849735185,0.0335179158505213,0.211295434485485,0.0513548929635293
"X392",0.296838261954426,0.0716616495912315,0.0314309768253156,0.273066693216289,0.21811951447971,0.108882903933028
"X393",0.413837059641366,0.0356044103886226,0.0322013109690961,0.0422194896453395,0.41208318227745,0.0640545470781258
"X394",0.157407388175655,0.096331631480177,0.419420684142565,0.0265028391065941,0.251379356554668,0.0489581005403405
"X395",0.205705567231713,0.0798849186027567,0.33501816353328,0.0850833163902727,0.233397910595094,0.0609101236468835
"X396",0.189049682660097,0.358199408079982,0.170490141819205,0.153978295213729,0.0200248563599876,0.108257615867
"X397",0.294470561690761,0.284180734671924,0.04748495723137,0.0991634922369215,0.186092589422394,0.0886076647466296
"X398",0.18018055740633,0.0647547511146165,0.367597581618793,0.123710232973412,0.188752929862315,0.0750039470245337
"X399",0.136398745319916,0.345174055496831,0.366993973692824,0.036048505083866,0.0467932015274227,0.0685915188791407
"X400",0.121536772750289,0.279409979133684,0.322927109477823,0.128947692897836,0.0562623004002079,0.0909161453401604
"X401",0.224554567483688,0.330485908831804,0.232685140934999,0.0479280240650053,0.0878788321217492,0.076467526562754
"X402",0.196883786436412,0.0788940775883153,0.195149274490996,0.35255319211671,0.0411706824076305,0.135348986959936
"X403",0.157203622813951,0.253772059011491,0.112328956045299,0.120441261564968,0.236045025884319,0.120209074679973
"X404",0.173818213294519,0.096656832312081,0.441993476053408,0.0764718652273611,0.158083700568724,0.0529759125439073
"X405",0.19428485817531,0.102674422490972,0.340024172525571,0.0269627039251643,0.252233831258347,0.0838200116246355
"X406",0.345013208278635,0.0853392188447972,0.377301644686049,0.0253678919947111,0.126099978069344,0.0408780581264628
"X407",0.194726851544699,0.251684492861182,0.349497019985717,0.0445703244140673,0.106668795985774,0.052852515208561
"X408",0.226952779096882,0.128331460780821,0.288378952639102,0.040056744842456,0.236224669375593,0.080055393265146
"X409",0.0966223703690127,0.174939284283751,0.488710934643536,0.0981319847871694,0.0845185858350914,0.057076840081439
"X410",0.164468985806654,0.120255281122809,0.477492783376383,0.0162586359623338,0.170615636963232,0.0509086767685877
"X411",0.179299461198506,0.2187276875438,0.127011284314264,0.292718212117049,0.104541932548663,0.0777014222777194
"X412",0.163699366051636,0.186430404839745,0.373791605776324,0.0361668150550508,0.175131227530197,0.0647805807470473
"X413",0.230665476984896,0.395034667865856,0.110569744405971,0.031335957767379,0.133644090040209,0.0987500629356893
"X414",0.245025958342762,0.100330782983508,0.203932962797851,0.0279191610177218,0.379147767960423,0.0436433668977346
"X415",0.395060178265498,0.0701241444475254,0.0321851775524885,0.0461863206853272,0.42307630230634,0.0333678767428211
"X416",0.153175458289091,0.372692870725747,0.294981578843941,0.0348641604409007,0.0579719512504545,0.0863139804498665
"X417",0.114669309320214,0.116675418067258,0.535803410604237,0.102261159622585,0.0652012165147071,0.0653894858709984
"X418",0.272040689720765,0.0563024011743751,0.266268467283707,0.271726123545934,0.0274907082735404,0.106171610001679
"X419",0.204771152602475,0.0935929791142409,0.346791259160003,0.041722036301932,0.270744696915948,0.0423778759054013
"X420",0.158716329898915,0.101898800847781,0.450835030334757,0.149231887689676,0.0591399963676145,0.0801779548612552
"X421",0.223121138008795,0.102904347245758,0.357186611724721,0.0525050216947229,0.221890813427043,0.0423920678989609
"X422",0.139405743413397,0.162924559607817,0.567138393847905,0.0309521638213637,0.04299696120734,0.0565821781021779
"X423",0.16657501692893,0.0842854663498205,0.453391851638311,0.0268289511886767,0.224539325042969,0.0443793888512935
"X424",0.200121794533731,0.0876394242635527,0.130100746138689,0.439099374941493,0.066569812980419,0.0764688471421151
"X425",0.188508605823113,0.0571075116862146,0.44150511348959,0.0854428221553845,0.170841073437768,0.0565948734079296
"X426",0.349663633425726,0.0986637672313994,0.227746136739361,0.0536925847972295,0.219164417568921,0.0510694602373624
"X427",0.317918924859409,0.0937732086575585,0.0385146973280113,0.0366501989030484,0.475882511101005,0.0372604591509674
"X428",0.158751047715826,0.269222346652982,0.386128559550584,0.0259143090406737,0.0879358619797159,0.0720478750602177
"X429",0.0631196270796596,0.0907093736586157,0.486725705625919,0.227754938923935,0.0701266674366997,0.0615636872751717
"X430",0.147157071705377,0.201737911856586,0.160865639926569,0.227744631633919,0.190593097848317,0.0719016470292332
"X431",0.247635673801528,0.327485187252969,0.0734495618375834,0.0450179462764362,0.24632113573082,0.0600904951006643
"X432",0.222414872962855,0.079450274791346,0.338419926545664,0.0705793248491509,0.226683416653095,0.0624521841978896
"X433",0.151272694739861,0.142343149958873,0.517318644489873,0.0493795921293144,0.0703714765450822,0.0693144421369967
"X434",0.193629458620376,0.0862898892506181,0.351066700323705,0.156292045518145,0.117803131074542,0.0949187752126134
"X435",0.212114772066611,0.0512740317977164,0.255590530934544,0.0335926744552692,0.410890292696132,0.036537698049728
"X436",0.196281565443079,0.0797735413392667,0.406233946165456,0.0401280383136557,0.225792097405162,0.0517908113333818
"X437",0.0968274155964086,0.156011582396598,0.638014857917301,0,0.0447493405808586,0.0643968035088338
"X438",0.173360510918048,0.144693841660023,0.257886910974411,0.0515501208362497,0.309917432221386,0.0625911833898825
"X439",0.291728437994147,0.0736264598495982,0.237984919081581,0.0403262837000016,0.308950168126429,0.0473837312482427
"X440",0.180776986349798,0.252127337554244,0.298281685140609,0.0331913423813664,0.181834320617778,0.0537883279562049
"X441",0.112100479164218,0.436592839341397,0.260384062034218,0.0270663774031522,0.125189200201114,0.0386670418559011
"X442",0.229939713693094,0.0529919641732467,0.235609592286056,0.136627564725806,0.269387178779116,0.075443986342681
"X443",0.261003182675455,0.128427344565722,0.128660618463317,0.153409405598501,0.249896688562759,0.0786027601342465
"X444",0.0880476653751134,0.131726603876991,0.658671186798835,0.0364705842092665,0.0324176927965833,0.0526662669432109
"X445",0.100219230553331,0.0620015686336956,0.353902749741234,0.164158920817088,0.0593610965316769,0.260356433722975
"X446",0.212216181775799,0.0768615474758666,0.0390679631242487,0.227885303671198,0.359619620759938,0.0843493831929501
"X447",0.181245393225878,0.203739401253759,0.237133514141708,0.144281049597262,0.140747999097364,0.092852642684029
"X448",0.13379635896041,0.189920166438219,0.368457337762963,0.0183937215417822,0.214171873862542,0.075260541434083
"X449",0.161346750911589,0.319764646849217,0.300341449743179,0.0985558696620187,0.0514332297803317,0.0685580530536652
"X450",0.288521774195944,0.0689868859050068,0.157848465997913,0.162812275913363,0.231761078940345,0.0900695190474287
"X451",0.193293619267905,0.283265407034412,0.116934799796997,0.284382004559329,0.0220377790589448,0.100086390282412
"X452",0.387008952179032,0.077958915566527,0.040188380415481,0.271295554433709,0.166323253500673,0.0572249439045788
"X453",0.429045502532972,0.263204058441203,0.0597902811850546,0.0991122868334571,0.0975621460411623,0.0512857249661509
"X454",0.177883486297525,0.384818859010591,0.0969683980380512,0.203398625110637,0.0264390660473534,0.110491565495841
"X455",0.155108980494159,0.267705230128818,0.358915694189898,0.032854180650652,0.104394860569091,0.0810210539673817
"X456",0.264088862039766,0.083569106435402,0.231861833725032,0.258702841862104,0.0419543166739463,0.119823039263749
"X457",0.327062574560242,0.0837262593763923,0.0393148838726942,0.123823063430712,0.362252156143487,0.0638210626164729
"X458",0.190492961138212,0.335791243659213,0.286758309492002,0.0405139984167286,0.0709331613175541,0.0755103259762899
"X459",0.210663368811929,0.328030352600413,0.124347140990761,0.0490086102018831,0.189063180851422,0.098887346543592
"X460",0.228069856509126,0.0631107616749361,0.22350977553668,0.210376342047856,0.210296610771843,0.0646366534595586
"X461",0.222045810066871,0.293195899262119,0.0899511418957538,0.144589135646114,0.138480853596388,0.111737159532755
"X462",0.276009607125536,0.066730748817991,0.0298353936888446,0.22812907476111,0.32098093073233,0.0783142448741884
"X463",0.259122636132991,0.194794686065503,0.0843539014934109,0.228060771033616,0.15472565712729,0.0789423481471882
"X464",0.448434238078164,0.0596826010617319,0.180069721910048,0.0339582533811171,0.227339135568021,0.0505160500009183
"X465",0.16757567734283,0.100578620146889,0.466616856308994,0.0423376369416544,0.170860664555583,0.05203054470405
"X466",0.179857533787787,0.0793463673760463,0.418904628524639,0.170827894438965,0.0823184068584636,0.0687451690140993
"X467",0.2948936337006,0.0677776127162086,0.0641947471167182,0.222517093449873,0.219956899075724,0.130660013940877
"X468",0.154812619143739,0.0676289186666182,0.443911290118803,0.158502822084174,0.107691133862758,0.0674532161239077
"X469",0.244368346624589,0.140537038749663,0.0481120926942472,0.245130508161313,0.198267882420415,0.123584131349773
"X470",0.183505056939812,0.341809839996952,0.176086796273938,0.179124705036308,0.0750871127640528,0.0443864889889364
"X471",0.220706271154341,0.295117211789175,0.0839541997492941,0.12214411392078,0.190473273970384,0.0876049294160258
"X472",0.168045446622242,0.322327222421734,0.24623173129014,0.036534132014183,0.121344089025396,0.105517378626305
"X473",0.133337066458191,0.13167072721099,0.444941616831589,0.0297462041478539,0.219153561930446,0.0411508234209308
"X474",0.17775186771539,0.0990050180775905,0.396985119515619,0.139358433080902,0.142653036969613,0.0442465246408854
"X475",0.276844221826704,0.0618888417602624,0.354872339828455,0.0290279226147491,0.224650566060697,0.0527161079091324
"X476",0.202126933805556,0.404672865108661,0.151181577122088,0.0474035124482948,0.116865851345347,0.0777492601700527
"X477",0.204068983461613,0.183016925618164,0.0589247653973653,0.234476703320411,0.219433406602394,0.100079215600052
"X478",0.387734167879022,0.0768402714682724,0.253373992002816,0.0297328992012683,0.179220834972335,0.0730978344762863
"X479",0.227419432913698,0.0729340331356211,0.317965181838536,0.017763563786732,0.291497846989945,0.0724199413354686
"X480",0.130470418633379,0.1318106905973,0.600727853873802,0.0215394551027024,0.055107861720449,0.0603437200723669
"X481",0.149291333940641,0.291920550109608,0.367739190427743,0.0313820043555411,0.0944427954002718,0.0652241257661953
"X482",0.554369570994919,0.0464866311240879,0.0326832034217955,0.159807727913432,0.185030092434413,0.0216227741113523
"X483",0.206366799375754,0.12448758338017,0.331944465366477,0.0421336806791327,0.250159811488214,0.0449076597102516
"X484",0.294343457583599,0.199802704852735,0.0510712505036514,0.0524770751239196,0.355261441659664,0.0470440702764309
"X485",0.204088559160553,0.441763201814955,0.0781197300921825,0.0501257929634961,0.127401204608078,0.0985015113607349
"X486",0.232859720894508,0.0722757360567627,0.229642070067334,0.0441714282597845,0.366414436970322,0.054636607751289
"X487",0.192055466652446,0.274166210644565,0.361856783973033,0.0270675011490901,0.0776015799746879,0.0672524576061776
"X488",0.240671816631607,0.0366442131274498,0.37176822409536,0.182527370605482,0.14078776246476,0.0276006130753408
"X489",0.204534819329145,0.347401836586285,0.0561110656086412,0.203431693567365,0.0904154496044167,0.0981051353041478
"X490",0.379947477846672,0.0680095245762833,0.0992922274562083,0.105121101851068,0.288302720399454,0.059326947870314
"X491",0.139897349301356,0.179946984710274,0.513811185680123,0.0186060802865181,0.0924394298503711,0.0552989701713582
"X492",0.307972356055289,0.0601619095642207,0.324142866990481,0.0354835857994975,0.21458345531281,0.0576558262777016
"X493",0.22299798649662,0.273781754255743,0.297099177998645,0.044388798656573,0.0581010474536753,0.103631235138743
"X494",0.277119611217307,0.0883636579153387,0.049437564904134,0.039631050491687,0.495565694594184,0.0498824208773491
"X495",0.260532834578611,0.108035514876303,0.0333048463124804,0.149515239090013,0.386780546511726,0.0618310186308675
"X496",0.241968275573166,0.189280345380837,0.0704477850694588,0.250226710429523,0.137136916380767,0.110939967166248
"X497",0.177794475667377,0.0854259790468891,0.370514411612782,0.0191930485288831,0.297408653418439,0.0496634317256292
"X498",0.268089730430016,0.0788049151535432,0.304434262578423,0.0610660586788864,0.221428374945954,0.0661766582131776
"X499",0.147656095599942,0.109016302507833,0.537964191297215,0.0332647859180564,0.137656741979768,0.0344418826971861
"X500",0.196174098765307,0.0726148044941223,0.327017001188206,0.0273481423721003,0.333476421023028,0.0433695321572357
"X501",0.148871337332603,0.245410578389128,0.442987270752288,0.0214990041296486,0.0337693652784925,0.10746244411784
"X502",0.190748564864193,0.0565449245220693,0.328977229271361,0.180039696290139,0.189595085616867,0.05409449943537
"X503",0.201327055178689,0.274496907777377,0.209714816462655,0.060959499026976,0.200098350149301,0.0534033714050022
"X504",0.244033653029486,0.350470235186364,0.0683102325334146,0.0466976051966537,0.227867140017511,0.0626211340365713
"X505",0.205215994033175,0.109099660539626,0.355275872905211,0.042904116337508,0.239762094812176,0.0477422613723038
"X506",0.156863282388803,0.104124807874151,0.509671332661688,0.0180035240575369,0.15332870800136,0.0580083450164605
